recv_ts_utc,exch_ts_ms,inst_id,side,pos_side,sz,bk_px,raw_json
2026-08-30T21:01:38.972764Z,1788123696015,CORE-USDT-SWAP,sell,long,9335,0.0213,"{""bkLoss"":""0"",""bkPx"":""0.0213"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""9335"",""ts"":""1788123696015""}"
2026-08-30T21:01:39.030021Z,1788123696280,BTC-USDT-SWAP,sell,long,0.25,78315.7,"{""bkLoss"":""0"",""bkPx"":""78315.7"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""0.25"",""ts"":""1788123696280""}"
2026-08-30T21:01:39.039990Z,1788123696299,XRP-USDT-SWAP,sell,long,0.03,1.3863,"{""bkLoss"":""0"",""bkPx"":""1.3863"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""0.03"",""ts"":""1788123696299""}"
2026-08-30T21:01:39.046052Z,1788123696299,PEPE-USDT-SWAP,sell,long,37.4,0.000003628,"{""bkLoss"":""0"",""bkPx"":""0.000003628"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""37.4"",""ts"":""1788123696299""}"
2026-08-30T21:01:39.049537Z,1788123696332,PEOPLE-USDT-SWAP,sell,long,2144,0.007737,"{""bkLoss"":""0"",""bkPx"":""0.007737"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""2144"",""ts"":""1788123696332""}"
2026-08-30T21:01:39.062993Z,1788123696345,ZEC-USDT-SWAP,sell,long,45,849.91,"{""bkLoss"":""0"",""bkPx"":""849.91"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""45"",""ts"":""1788123696345""}"
2026-08-30T21:01:39.071632Z,1788123696408,ORDI-USDT-SWAP,sell,long,5447,3.902,"{""bkLoss"":""0"",""bkPx"":""3.902"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""5447"",""ts"":""1788123696408""}"
2026-08-30T21:01:39.080559Z,1788123696427,KAITO-USDT-SWAP,sell,long,176,0.3025,"{""bkLoss"":""0"",""bkPx"":""0.3025"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""176"",""ts"":""1788123696427""}"
2026-08-30T21:01:39.084894Z,1788123696427,AEON-USDT-SWAP,sell,long,40,0.06031,"{""bkLoss"":""0"",""bkPx"":""0.06031"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""40"",""ts"":""1788123696427""}"
2026-08-30T21:01:39.093825Z,1788123696428,BILL-USDT-SWAP,sell,long,89,0.0195,"{""bkLoss"":""0"",""bkPx"":""0.0195"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""89"",""ts"":""1788123696428""}"
2026-08-30T21:01:39.359084Z,1788123696068,RE-USDT-SWAP,sell,long,1500,0.46677,"{""bkLoss"":""0"",""bkPx"":""0.46677"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1500"",""ts"":""1788123696068""}"
2026-08-30T21:01:39.364563Z,1788123696077,ETC-USDT-SWAP,sell,long,10,7.276,"{""bkLoss"":""0"",""bkPx"":""7.276"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""10"",""ts"":""1788123696077""}"
2026-08-30T21:01:39.422273Z,1788123696282,LAB-USDT-SWAP,sell,long,30,0.07897,"{""bkLoss"":""0"",""bkPx"":""0.07897"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""30"",""ts"":""1788123696282""}"
2026-08-30T21:01:39.724581Z,1788123696104,PUMP-USDT-SWAP,sell,long,8089,0.004609,"{""bkLoss"":""0"",""bkPx"":""0.004609"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""8089"",""ts"":""1788123696104""}"
2026-08-30T21:01:39.730360Z,1788123696108,SUI-USDT-SWAP,sell,long,94,0.7379,"{""bkLoss"":""0"",""bkPx"":""0.7379"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""94"",""ts"":""1788123696108""}"
2026-08-30T21:01:39.733701Z,1788123696110,TURBO-USDT-SWAP,sell,long,21.2,0.0009698,"{""bkLoss"":""0"",""bkPx"":""0.0009698"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""21.2"",""ts"":""1788123696110""}"
2026-08-30T21:01:39.739614Z,1788123696066,UB-USDT-SWAP,sell,long,6,0.12808,"{""bkLoss"":""0"",""bkPx"":""0.12808"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""6"",""ts"":""1788123696066""}"
2026-08-30T21:01:39.784471Z,1788123696276,SAND-USDT-SWAP,sell,long,231,0.03818,"{""bkLoss"":""0"",""bkPx"":""0.03818"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""231"",""ts"":""1788123696276""}"
2026-08-30T21:01:39.787958Z,1788123696527,TRUMP-USDT-SWAP,sell,long,107,2.489,"{""bkLoss"":""0"",""bkPx"":""2.489"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""107"",""ts"":""1788123696527""}"
2026-08-30T21:01:39.825038Z,1788123696420,GRVT-USDT-SWAP,sell,long,866,0.1728,"{""bkLoss"":""0"",""bkPx"":""0.1728"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""866"",""ts"":""1788123696420""}"
2026-08-30T21:01:40.012655Z,1788123692451,MERL-USDT-SWAP,sell,long,3707,0.02016,"{""bkLoss"":""0"",""bkPx"":""0.02016"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""3707"",""ts"":""1788123692451""}"
2026-08-30T21:01:40.174132Z,1788123696427,GRAM-USDT-SWAP,sell,long,15,1.35,"{""bkLoss"":""0"",""bkPx"":""1.35"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""15"",""ts"":""1788123696427""}"
2026-08-30T21:01:40.182950Z,1788123696428,ATOM-USDT-SWAP,sell,long,546,1.472,"{""bkLoss"":""0"",""bkPx"":""1.472"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""546"",""ts"":""1788123696428""}"
2026-08-30T21:01:40.186150Z,1788123696436,ZK-USDT-SWAP,sell,long,14,0.009111,"{""bkLoss"":""0"",""bkPx"":""0.009111"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""14"",""ts"":""1788123696436""}"
2026-08-30T21:01:40.477474Z,1788123696678,FIL-USDT-SWAP,sell,long,20000,0.6753,"{""bkLoss"":""0"",""bkPx"":""0.6753"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""20000"",""ts"":""1788123696678""}"
2026-08-30T21:01:40.484137Z,1788123696682,ROBO-USDT-SWAP,sell,long,109,0.01285,"{""bkLoss"":""0"",""bkPx"":""0.01285"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""109"",""ts"":""1788123696682""}"
2026-08-30T21:01:40.693762Z,1788123697357,AAVE-USDT-SWAP,sell,long,40.1,125.15,"{""bkLoss"":""0"",""bkPx"":""125.15"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""40.1"",""ts"":""1788123697357""}"
2026-08-30T21:01:40.698376Z,1788123697475,BICO-USDT-SWAP,sell,long,437,0.02115,"{""bkLoss"":""0"",""bkPx"":""0.02115"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""437"",""ts"":""1788123697475""}"
2026-08-30T21:01:40.809552Z,1788123694844,DOGE-USDT-SWAP,sell,long,3.72,0.08454,"{""bkLoss"":""0"",""bkPx"":""0.08454"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""3.72"",""ts"":""1788123694844""}"
2026-08-30T21:01:40.885731Z,1788123693974,PEOPLE-USDT-SWAP,sell,long,96,0.007786,"{""bkLoss"":""0"",""bkPx"":""0.007786"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""96"",""ts"":""1788123693974""}"
2026-08-30T21:01:40.898824Z,1788123697534,OFC-USDT-SWAP,sell,long,231,0.008683,"{""bkLoss"":""0"",""bkPx"":""0.008683"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""231"",""ts"":""1788123697534""}"
2026-08-30T21:01:40.976059Z,1788123693547,LTC-USDT-SWAP,sell,long,27,49.01,"{""bkLoss"":""0"",""bkPx"":""49.01"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""27"",""ts"":""1788123693547""}"
2026-08-30T21:01:40.990035Z,1788123693727,UB-USDT-SWAP,sell,long,8,0.12819,"{""bkLoss"":""0"",""bkPx"":""0.12819"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""8"",""ts"":""1788123693727""}"
2026-08-30T21:01:41.111379Z,1788123697287,LAB-USDT-SWAP,sell,long,41.2,0.07857,"{""bkLoss"":""0"",""bkPx"":""0.07857"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""41.2"",""ts"":""1788123697287""}"
2026-08-30T21:01:41.116992Z,1788123697307,SUSHI-USDT-SWAP,sell,long,12,0.1941,"{""bkLoss"":""0"",""bkPx"":""0.1941"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""12"",""ts"":""1788123697307""}"
2026-08-30T21:01:41.274412Z,1788123697275,BICO-USDT-SWAP,sell,long,37227,0.02137,"{""bkLoss"":""0"",""bkPx"":""0.02137"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""37227"",""ts"":""1788123697275""}"
2026-08-30T21:01:41.358754Z,1788123698199,BEAT-USDT-SWAP,sell,long,3667.1,0.1277,"{""bkLoss"":""0"",""bkPx"":""0.1277"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""3667.1"",""ts"":""1788123698199""}"
2026-08-30T21:01:41.363040Z,1788123698334,AIXBT-USDT-SWAP,sell,long,67,0.02066,"{""bkLoss"":""0"",""bkPx"":""0.02066"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""67"",""ts"":""1788123698334""}"
2026-08-30T21:01:41.366289Z,1788123698431,ETH-USDT-SWAP,sell,long,0.73,2466.37,"{""bkLoss"":""0"",""bkPx"":""2466.37"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""0.73"",""ts"":""1788123698431""}"
2026-08-30T21:01:41.657997Z,1788123697517,SAND-USDT-SWAP,sell,long,3369,0.03802,"{""bkLoss"":""0"",""bkPx"":""0.03802"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""3369"",""ts"":""1788123697517""}"
2026-08-30T21:01:41.694007Z,1788123696560,ETHFI-USDT-SWAP,sell,long,17604,0.5382,"{""bkLoss"":""0"",""bkPx"":""0.5382"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""17604"",""ts"":""1788123696560""}"
2026-08-30T21:01:41.709692Z,1788123696561,WIF-USDT-SWAP,sell,long,33812,0.1967,"{""bkLoss"":""0"",""bkPx"":""0.1967"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""33812"",""ts"":""1788123696561""}"
2026-08-30T21:01:41.713568Z,1788123696561,ENA-USDT-SWAP,sell,long,4770,0.15802,"{""bkLoss"":""0"",""bkPx"":""0.15802"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""4770"",""ts"":""1788123696561""}"
2026-08-30T21:01:41.725743Z,1788123696561,OP-USDT-SWAP,sell,long,80466,0.08798,"{""bkLoss"":""0"",""bkPx"":""0.08798"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""80466"",""ts"":""1788123696561""}"
2026-08-30T21:01:41.735132Z,1788123696561,LINK-USDT-SWAP,sell,long,795.5,11.42,"{""bkLoss"":""0"",""bkPx"":""11.42"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""795.5"",""ts"":""1788123696561""}"
2026-08-30T21:01:41.738626Z,1788123696561,HBAR-USDT-SWAP,sell,long,843.1,0.07468,"{""bkLoss"":""0"",""bkPx"":""0.07468"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""843.1"",""ts"":""1788123696561""}"
2026-08-30T21:01:41.750836Z,1788123696561,NEAR-USDT-SWAP,sell,long,490.3,1.861,"{""bkLoss"":""0"",""bkPx"":""1.861"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""490.3"",""ts"":""1788123696561""}"
2026-08-30T21:01:41.762762Z,1788123696620,XPL-USDT-SWAP,sell,long,300,0.08651,"{""bkLoss"":""0"",""bkPx"":""0.08651"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""300"",""ts"":""1788123696620""}"
2026-08-30T21:01:41.769049Z,1788123698384,LAB-USDT-SWAP,sell,long,20.2,0.07836,"{""bkLoss"":""0"",""bkPx"":""0.07836"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""20.2"",""ts"":""1788123698384""}"
2026-08-30T21:01:41.983162Z,1788123695426,COMP-USDT-SWAP,sell,long,805,18.18,"{""bkLoss"":""0"",""bkPx"":""18.18"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""805"",""ts"":""1788123695426""}"
2026-08-30T21:01:42.009832Z,1788123695631,DOGE-USDT-SWAP,sell,long,1.43,0.08453,"{""bkLoss"":""0"",""bkPx"":""0.08453"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1.43"",""ts"":""1788123695631""}"
2026-08-30T21:01:42.025565Z,1788123696017,BOME-USDT-SWAP,sell,long,237,0.0009351,"{""bkLoss"":""0"",""bkPx"":""0.0009351"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""237"",""ts"":""1788123696017""}"
2026-08-30T21:01:42.135154Z,1788123699579,SAND-USDT-SWAP,sell,long,500,0.03791,"{""bkLoss"":""0"",""bkPx"":""0.03791"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""500"",""ts"":""1788123699579""}"
2026-08-30T21:01:42.233729Z,1788123695990,WLD-USDT-SWAP,sell,long,347,0.3756,"{""bkLoss"":""0"",""bkPx"":""0.3756"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""347"",""ts"":""1788123695990""}"
2026-08-30T21:01:42.275499Z,1788123696239,DASH-USDT-SWAP,sell,long,219,42.32,"{""bkLoss"":""0"",""bkPx"":""42.32"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""219"",""ts"":""1788123696239""}"
2026-08-30T21:01:42.307627Z,1788123696371,AVAX-USDT-SWAP,sell,long,1500,7.308,"{""bkLoss"":""0"",""bkPx"":""7.308"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1500"",""ts"":""1788123696371""}"
2026-08-30T21:01:42.312605Z,1788123696371,HYPE-USDT-SWAP,sell,long,1000,81.458,"{""bkLoss"":""0"",""bkPx"":""81.458"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1000"",""ts"":""1788123696371""}"
2026-08-30T21:01:42.333075Z,1788123696371,AAVE-USDT-SWAP,sell,long,823.3,125.34,"{""bkLoss"":""0"",""bkPx"":""125.34"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""823.3"",""ts"":""1788123696371""}"
2026-08-30T21:01:42.589867Z,1788123699107,IMX-USDT-SWAP,sell,long,2308,0.12474,"{""bkLoss"":""0"",""bkPx"":""0.12474"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""2308"",""ts"":""1788123699107""}"
2026-08-30T21:01:42.694317Z,1788123696250,WLD-USDT-SWAP,sell,long,515,0.3749,"{""bkLoss"":""0"",""bkPx"":""0.3749"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""515"",""ts"":""1788123696250""}"
2026-08-30T21:01:42.706242Z,1788123697478,POL-USDT-SWAP,sell,long,30,0.0988,"{""bkLoss"":""0"",""bkPx"":""0.0988"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""30"",""ts"":""1788123697478""}"
2026-08-30T21:01:42.710473Z,1788123697478,SOL-USDT-SWAP,sell,long,0.22,103.68,"{""bkLoss"":""0"",""bkPx"":""103.68"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""0.22"",""ts"":""1788123697478""}"
2026-08-30T21:01:42.715834Z,1788123697478,UNI-USDT-SWAP,sell,long,5,5.254,"{""bkLoss"":""0"",""bkPx"":""5.254"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""5"",""ts"":""1788123697478""}"
2026-08-30T21:01:42.778899Z,1788123694625,ACT-USDT-SWAP,sell,long,5,0.010572,"{""bkLoss"":""0"",""bkPx"":""0.010572"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""5"",""ts"":""1788123694625""}"
2026-08-30T21:01:42.793204Z,1788123698567,PIPPIN-USDT-SWAP,sell,long,13557,0.01781,"{""bkLoss"":""0"",""bkPx"":""0.01781"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""13557"",""ts"":""1788123698567""}"
2026-08-30T21:01:42.973466Z,1788123696394,UNI-USDT-SWAP,sell,long,174,5.262,"{""bkLoss"":""0"",""bkPx"":""5.262"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""174"",""ts"":""1788123696394""}"
2026-08-30T21:01:43.846193Z,1788123699396,HUMA-USDT-SWAP,sell,long,469,0.01949,"{""bkLoss"":""0"",""bkPx"":""0.01949"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""469"",""ts"":""1788123699396""}"
2026-08-30T21:01:43.902345Z,1788123696239,ICP-USDT-SWAP,sell,long,147135,2.399,"{""bkLoss"":""0"",""bkPx"":""2.399"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""147135"",""ts"":""1788123696239""}"
2026-08-30T21:01:43.920857Z,1788123696246,SUSHI-USDT-SWAP,sell,long,28,0.1952,"{""bkLoss"":""0"",""bkPx"":""0.1952"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""28"",""ts"":""1788123696246""}"
2026-08-30T21:01:43.925582Z,1788123696246,ASTER-USDT-SWAP,sell,long,89,0.6944,"{""bkLoss"":""0"",""bkPx"":""0.6944"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""89"",""ts"":""1788123696246""}"
2026-08-30T21:01:43.966694Z,1788123696485,ADA-USDT-SWAP,sell,long,200,0.199,"{""bkLoss"":""0"",""bkPx"":""0.199"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""200"",""ts"":""1788123696485""}"
2026-08-30T21:01:44.196906Z,1788123696883,BICO-USDT-SWAP,sell,long,1269,0.02142,"{""bkLoss"":""0"",""bkPx"":""0.02142"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1269"",""ts"":""1788123696883""}"
2026-08-30T21:01:44.254888Z,1788123703321,ETH-USDT-SWAP,sell,long,74.76,2466.4,"{""bkLoss"":""0"",""bkPx"":""2466.4"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""74.76"",""ts"":""1788123703321""}"
2026-08-30T21:01:44.357612Z,1788123696856,SPK-USDT-SWAP,sell,long,693,0.01912,"{""bkLoss"":""0"",""bkPx"":""0.01912"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""693"",""ts"":""1788123696856""}"
2026-08-30T21:01:44.806360Z,1788123698091,SAND-USDT-SWAP,sell,long,4000,0.038,"{""bkLoss"":""0"",""bkPx"":""0.038"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""4000"",""ts"":""1788123698091""}"
2026-08-30T21:01:44.899521Z,1788123696270,SHIB-USDT-SWAP,sell,long,0.1,0.000005081,"{""bkLoss"":""0"",""bkPx"":""0.000005081"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""0.1"",""ts"":""1788123696270""}"
2026-08-30T21:01:44.932185Z,1788123696434,ALLO-USDT-SWAP,sell,long,21,0.24367,"{""bkLoss"":""0"",""bkPx"":""0.24367"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""21"",""ts"":""1788123696434""}"
2026-08-30T21:01:45.177271Z,1788123696301,BNB-USDT-SWAP,sell,long,33,694.3,"{""bkLoss"":""0"",""bkPx"":""694.3"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""33"",""ts"":""1788123696301""}"
2026-08-30T21:01:45.704172Z,1788123695028,SOL-USDT-SWAP,sell,long,0.57,104.13,"{""bkLoss"":""0"",""bkPx"":""104.13"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""0.57"",""ts"":""1788123695028""}"
2026-08-30T21:01:45.710220Z,1788123695280,KAITO-USDT-SWAP,sell,long,2038,0.3035,"{""bkLoss"":""0"",""bkPx"":""0.3035"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""2038"",""ts"":""1788123695280""}"
2026-08-30T21:01:45.907199Z,1788123696504,CHIP-USDT-SWAP,sell,long,7800,0.03861,"{""bkLoss"":""0"",""bkPx"":""0.03861"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""7800"",""ts"":""1788123696504""}"
2026-08-30T21:01:45.948928Z,1788123704441,ETH-USDT-SWAP,sell,long,6.76,2466.26,"{""bkLoss"":""0"",""bkPx"":""2466.26"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""6.76"",""ts"":""1788123704441""}"
2026-08-30T21:01:46.137024Z,1788123696316,STRK-USDT-SWAP,sell,long,17611,0.02577,"{""bkLoss"":""0"",""bkPx"":""0.02577"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""17611"",""ts"":""1788123696316""}"
2026-08-30T21:01:46.152877Z,1788123696427,CL-USDT-SWAP,sell,long,15,84.82,"{""bkLoss"":""0"",""bkPx"":""84.82"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""15"",""ts"":""1788123696427""}"
2026-08-30T21:01:46.183327Z,1788123696677,COMP-USDT-SWAP,sell,long,47,18.12,"{""bkLoss"":""0"",""bkPx"":""18.12"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""47"",""ts"":""1788123696677""}"
2026-08-30T21:01:46.190480Z,1788123696682,SNX-USDT-SWAP,sell,long,142,0.204,"{""bkLoss"":""0"",""bkPx"":""0.204"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""142"",""ts"":""1788123696682""}"
2026-08-30T21:01:46.213580Z,1788123697041,PUMP-USDT-SWAP,sell,long,709,0.004607,"{""bkLoss"":""0"",""bkPx"":""0.004607"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""709"",""ts"":""1788123697041""}"
2026-08-30T21:01:46.409120Z,1788123698092,PEPE-USDT-SWAP,sell,long,10,0.000003628,"{""bkLoss"":""0"",""bkPx"":""0.000003628"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""10"",""ts"":""1788123698092""}"
2026-08-30T21:01:46.411656Z,1788123698092,UB-USDT-SWAP,sell,long,20,0.12736,"{""bkLoss"":""0"",""bkPx"":""0.12736"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""20"",""ts"":""1788123698092""}"
2026-08-30T21:01:46.420645Z,1788123698092,DOS-USDT-SWAP,sell,long,100,0.3099,"{""bkLoss"":""0"",""bkPx"":""0.3099"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""100"",""ts"":""1788123698092""}"
2026-08-30T21:01:46.494094Z,1788123705237,ETH-USDT-SWAP,sell,long,2,2464.78,"{""bkLoss"":""0"",""bkPx"":""2464.78"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""2"",""ts"":""1788123705237""}"
2026-08-30T21:01:46.504697Z,1788123705376,ZEC-USDT-SWAP,sell,long,257,848.01,"{""bkLoss"":""0"",""bkPx"":""848.01"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""257"",""ts"":""1788123705376""}"
2026-08-30T21:01:46.941605Z,1788123695877,OL-USDT-SWAP,sell,long,2734,0.004762,"{""bkLoss"":""0"",""bkPx"":""0.004762"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""2734"",""ts"":""1788123695877""}"
2026-08-30T21:01:46.966230Z,1788123696081,BEAT-USDT-SWAP,sell,long,47.4,0.1281,"{""bkLoss"":""0"",""bkPx"":""0.1281"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""47.4"",""ts"":""1788123696081""}"
2026-08-30T21:01:46.972137Z,1788123696081,ENSO-USDT-SWAP,sell,long,1459,0.8609,"{""bkLoss"":""0"",""bkPx"":""0.8609"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1459"",""ts"":""1788123696081""}"
2026-08-30T21:01:47.025970Z,1788123696251,FLOKI-USDT-SWAP,sell,long,194,0.00002491,"{""bkLoss"":""0"",""bkPx"":""0.00002491"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""194"",""ts"":""1788123696251""}"
2026-08-30T21:01:47.044029Z,1788123696279,APT-USDT-SWAP,sell,long,218,0.5351,"{""bkLoss"":""0"",""bkPx"":""0.5351"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""218"",""ts"":""1788123696279""}"
2026-08-30T21:01:47.236769Z,1788123697758,CHIP-USDT-SWAP,sell,long,10,0.03845,"{""bkLoss"":""0"",""bkPx"":""0.03845"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""10"",""ts"":""1788123697758""}"
2026-08-30T21:01:47.458723Z,1788123703914,ZEC-USDT-SWAP,sell,long,4898,848.94,"{""bkLoss"":""0"",""bkPx"":""848.94"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""4898"",""ts"":""1788123703914""}"
2026-08-30T21:01:47.588995Z,1788123699103,NES-USDT-SWAP,sell,long,320,0.1183,"{""bkLoss"":""0"",""bkPx"":""0.1183"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""320"",""ts"":""1788123699103""}"
2026-08-30T21:01:47.657190Z,1788123696090,PNUT-USDT-SWAP,sell,long,392,0.04938,"{""bkLoss"":""0"",""bkPx"":""0.04938"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""392"",""ts"":""1788123696090""}"
2026-08-30T21:01:47.723131Z,1788123697039,KAT-USDT-SWAP,sell,long,1,0.004494,"{""bkLoss"":""0"",""bkPx"":""0.004494"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1"",""ts"":""1788123697039""}"
2026-08-30T21:01:47.728184Z,1788123697295,ADA-USDT-SWAP,sell,long,1.3,0.1985,"{""bkLoss"":""0"",""bkPx"":""0.1985"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1.3"",""ts"":""1788123697295""}"
2026-08-30T21:01:47.758765Z,1788123698156,TRIA-USDT-SWAP,sell,long,2072,0.005258,"{""bkLoss"":""0"",""bkPx"":""0.005258"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""2072"",""ts"":""1788123698156""}"
2026-08-30T21:01:47.904712Z,1788123697500,ASTER-USDT-SWAP,sell,long,4378,0.6937,"{""bkLoss"":""0"",""bkPx"":""0.6937"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""4378"",""ts"":""1788123697500""}"
2026-08-30T21:01:48.000349Z,1788123696645,OFC-USDT-SWAP,sell,long,1200,0.008709,"{""bkLoss"":""0"",""bkPx"":""0.008709"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""1200"",""ts"":""1788123696645""}"
2026-08-30T21:01:48.004130Z,1788123696522,GRVT-USDT-SWAP,sell,long,48,0.1728,"{""bkLoss"":""0"",""bkPx"":""0.1728"",""ccy"":"""",""posSide"":""long"",""side"":""sell"",""sz"":""48"",""ts"":""1788123696522""}"
